comment,sentiment
还是狗狗萌，完全看不到狗主人。我的眼里只有狗[爱你],1
还一“些”列……[嘻嘻] 海南鸡饭被炒成热词，充分证明了网络营销事件的基础――必须有水军！所谓三人成虎，不管啥啥的、炒的人多了，问的人多了，就成了“热”。,1
#幸福传递#何炅说张杰跟娜娜结婚以来没叫过老公老婆。都叫张先森，杰锅。谈到娜说的:晚安，好梦。黑人调侃:你会不会早上起来说：你好张杰。何炅问:你会不会在电话里亲张杰？娜说:没有。黑人问:你说好梦张杰怎么回？娜娜:好梦。各种官方的夫妻。[哈哈] @谢娜 @张杰@黑人建州 @范范范?琪 @范范的??,1
这里！ //@愚公移山欧洋://@愚公移山欧洋:买吧免得没了[嘻嘻][嘻嘻][嘻嘻][嘻嘻][嘻嘻] //@追星族乐队:上海预售票链接来喽!!!!,1
床前明月光，疑是地上霜。举头望明月，低头刷微博，微信，微视，微米[哈哈][哈哈],1
#美食信息导航#【罗森超市关东煮】看到 @哎呦_吼吼 的分享，发现自己好久木上罗森了，关东煮里的龙虾棒、牛筋丸、甜不辣都是2.7元／个，对于口味比较淡的人来说可能有一点点咸。甜不辣很一般，最大的惊喜是牛筋丸！这么多年吃过的，唯一和汕头牛肉丸最接近的，ps @哎呦_吼吼 是汕头人吗？[爱你],1
[哈哈] //@双子座购物狂Foniz：不用戴立体眼镜都觉得很3D~~,1
//@语言的力量工作室主人: 知足 //@i知足://@mumu是暮暮:[酷] //@咱们一起去旅行:心态真好！[good][嘻嘻],1
一句话证明我在上海：快下雪了，冷死了[嘻嘻] //@风韵在憩:阿拉上海银,1
[嘻嘻][嘻嘻][嘻嘻][嘻嘻]欢乐的一件事[嘻嘻][嘻嘻][嘻嘻][给力],1
吃起来！//@__木景紫__: //@郝?京华时报: 吃过4家[哈哈],1
#最美游客#想着太姆山路途不远，我们选择了自驾，没想到一路下来几乎都限速在80，看到很多车不停的从旁边超过？我是踩油门呢还是踩油门呢？已经开了一小时40分了，好吧，所谓最美游客，遵守交通规则是基本吧。[哈哈][哈哈]@V游福建 @新浪福建 ,1
[good][赞] //@高海韵:感谢@南方都市报 @南岛 把当年南都给俺拍的3D照片列入首批进@深港人文生活馆 的珍藏系列，小妹我可是唯一一张具有社会意义的3D照片啊！期待生活馆能成为引领深港人文生活交流的重要平台。可以考虑先组织一个深港动物保护团体文化交流的系列活动哈！[鼓掌],1
木有想到这么壮观啊~~[哈哈],1
下次一定多为你准备几根笔芯！[嘻嘻]谢谢,1
榴莲妹。[亲亲][嘻嘻],1
"#腐败地儿#坦白讲这地儿我吃过,环境极有特色.小桥流水于各个小包间脚下,那天吃的东西不可说啊不可说,但味道极好,等九点来钟出门了,门口还有人排队！！ //@夕小雅:@北京去哪吃 看看这个吧！[嘻嘻]",1
[酷]我也是90后！我觉得我22岁的时候比她更年轻[可爱],1
只求在最美的季节，遇见你[爱你],1
精辟[鼓掌]爱她就要珍惜她和她的一切,1
适合有小朋友的家庭 /[鼓掌]/@美容健康:在家里安一个这个，小情调大大的有！,1
什么事儿一旦变成每天不得不做的工作，就没劲了 //@骑着扫把去旅行:哈哈，有道理[哈哈] //@阿甘：我在老家插过十几年的秧，累得死，不觉得有什么生活情趣，所谓情趣都是站在岸上的人想出来的,1
所有人生而平等，结了婚的男人除外……[偷笑]有同感的转吧[哈哈][可怜],1
?好，我化了??[嘻嘻],1
有不爽的可以过来较量较量[嘻嘻][嘻嘻][嘻嘻][嘻嘻] 我在这里:http://t.cn/zjJTCax,1
有了500，ipad 2就每份了[哈哈] //@airowner:啥意思 //@墙根网-蜗牛:ipad 2没份了,1
高师傅和他的蘑菇团队，蘑菇还没有[嘻嘻],1
要一个[爱你]两个更好//@MissKorea苏苏:C2谁号买到一点不多，还在问能不能多拿到一些，如果数量很少就只能先给VIP啦~ 当福利了反正不赚钱免费代购的~ [lt切克闹] 如果能从公司拿到数量比较多的货到时候通知大家，在韩国真的太火了...确实好用~,1
今天早晨的空气好清新，好舒服！[嘻嘻],1
蛋疼。 //@杨小歌儿:请直接翻到谁35页[来] 长梦 并交流读后感[鼓掌],1
我又中了[嘻嘻]幸运奖:@BULABULa_CY@青木和龙一@白日梦也是梦@李仪同学@温柔的虾米6谁6@ZYQ-Taurus@Angela丶晨呆呆@hello蘑菇@其鹤@在别处的完美生活@婷婷爱维尼@鹿茶茶@真的王小贱@吃货走江湖@我就是何云飞@薇乐Lohas@杨?先生_@瓶子?邪咪@前?的小骨?@?一不二 稍后发私信给你们哦！,1
打水战，很刺激，堪比泼水节[哈哈] //@快乐的武夷山:大家快来漂 //@周末正装: //@陈万众:[围观]#华东第一漂#[给力]~@周末正装 @中国泛户外第一人李辉 @新浪福建南平频道 @武夷风云 @WYS蓝冰鱼儿 @麻粟谁号@新浪福建旅游   @茶红天下 @我是熟透了的栗子 @老古商河 @旅途直播网,1
[泪]//@南京发布:南京滴滴雀雀是包容的城市。[酷] 前几天去理发，东北口音的理发师给人打电话，[电话] 虽然一口东北话，[哈哈] 但是一口一个我们南京哦[握手],1
跟着张老师吃好肉！[嘻嘻],1
回复@九江生活播报:这项政策我们已经执行到第5年来了。 //@九江生活播报:@聚九江 @九江网 @ 九职信工学院记者团 @九江旅游杜少华 你们都知道不？[嘻嘻],1
什么叫@你呀[偷笑]是你拍着胸胸跟小甘说滴哟[哈哈]莫想赖哟[嘻嘻]妞儿[哈哈][哈哈] //@王筱kiko:即然直接@ 我了，ok啊，这场必须棒，各媒体各艺人我亲自组局看小甘同学精彩表演，高珊细节拜托你辛苦一下统计人数！ //@宋涛灰太狼:我也要看@歌手演员甘萍 的话剧,1
是好大雪。妈呀，一分钟前好惊险啊啊。。terry好英勇好淡定，，，好技术啊啊。[鼓掌][鼓掌][鼓掌][鼓掌],1
我也mark一下，跟团京都只停了半天。还得去一次 //@世界地图-张?: 嗯，日本自由行体验者吧。怕人觉得他没文化么？猛夸京都，踩乎北海道。。。[哈哈] //@叶凌Stephon:@世界地图-张? 这个可以编进你们的指南了吧[偷笑],1
都是回忆[可怜][可怜]邀请你和你的小伙伴一起来[鼓掌][鼓掌] //@巨匠娱乐:不限性别，不限年龄……#全民模仿羽泉旧造型#//@剑结梵:女的也能参加么？[挖鼻屎],1
#海口生活#春天来了，把春天穿在身上。爱自己，是终身最浪漫的事。[可爱],1
[哈哈][哈哈]看电视，品香茶！@陈烟旧雨 @上海红骏茶业 @武夷山红骏茶业,1
[晕][抓狂]换个地儿看。一百元和行长喝啤酒去！[做鬼脸][太开心],1
再见啦！有点意思的停泊岛[嘻嘻],1
恭喜呀，亲！[鼓掌] //@春蔚: 亲，谢谢推荐,1
她去送花，爱特我们干嘛？[嘻嘻][嘻嘻][嘻嘻]//@有福社长:@爱运动的道长 @整合营销传播推动者,1
成了盖家少奶奶好不好[偷笑]//@猴子:一觉醒来，你也从“姑娘”晋级为“少妇”！！！[哈哈],1
兄弟再多一个君字咱就真的有缘啦[哈哈] //@韩建明-清科资本:肉包子？//@陈嘉-大快乐:红薯是很不错的养生食品，但前面加个烤字怎么就变性了呢？,1
[给力]//@微焙咖啡工厂:咖啡和咖啡馆一直都是两个课题和领域；首先要把咖啡馆经营成功了，咖啡才能有好的平台得以正确的推广。正如能把咖啡做好和能把咖啡馆经营好两种人才，一定是后者具有更大的市场价值。 //@首席咖啡手Golden:你????老??盲管理[嘻嘻]?程,1
上课无聊了，玩会??听说今年陪你跨年的人很重要，从谁3走到谁4，从一生走到一世 ..复制下去，看看有没有人对你说，我陪你[爱你][爱你][爱你],1
回复@眼袋潇:3月谁号就有啦，欢迎光临[嘻嘻][馋嘴] //@眼袋潇:几时有，要来住[偷笑],1
大家都眼馋了[嘻嘻],1
落实在行动里[哈哈] //@嗜吃慧: 学习。。,1
老萌组错峰过节啦[爱你],1
可以呀?骑个小马[嘻嘻] //@麦韬旅游:圣诞去这个不错，便宜～@amy非凡旅行家,1
[哈哈][哈哈][哈哈]//@家具人彭良淮:光彩迷人。//@武旭峰:难忘大雾岭！,1
大早来就收到礼物！@?_闲亭 爱你！向你求婚！[哈哈],1
[good]//@麦田捕捕: 重口味的小伙伴有口福啦[哈哈][哈哈][哈哈][围观][围观][威武][威武]@贝贝打怪兽 @宁静致远_峰 @顾晨Mister_Dream @千夜中 @黄浩俊Howard,1
好嗒 //@SabrinaYim:我也要链接，给我也发一个[可爱] //@奥利奥Oh-My: 我回去发你团购链接。别着急买呢。 //@molly冯大小姐:什么样子的瓶子网上特多… //@molly冯大小姐:牛！我也试试~能改善分叉么？[晕],1
看一次笑一次！小老鼠是怎么在瞬间变成草泥马的！[哈哈],1
大毛深得真传，孩子也比出二指禅。[哈哈]孩子的皮肤和眼神是无敌的。 //@BJ老赵摄影:这组孩子多[偷笑] //@塔儿哄谁555: 孩子最可爱[爱你],1
哈哈，奏是嘛。简直是几重考验啊[可怜]//@叶晴0726: 老难猜了[可怜]//@在单车前杠上吹吹风: 回复@20谁2金台夕照:木有iphone的童鞋表示在看完评论后终于知道 谁对应 谁了[江南style] //@20谁2金台夕照:领导们猜猜看?~老欢乐啦~[哈哈]@邢彪@陈克逸@袁晓龙@张宁涛@务名扬 @韩娟-牧羊,1
//@郭小懒:[可爱]@李小妮 @懒6-- @李小楠,1
锦庭因为有大家才不断的进步，朋友们有意见都会跟小编通过微博或者别的途径告诉小编，好的坏的我们都记在心里并逐步改变，感恩一路有大家[爱你],1
不会忘记[爱你] @那位主子@love淡淡的小清新//@那位主子:@love淡淡的小清新 @碎碎随随岁岁念 @我是我柯 @超级小牛00谁 @旁雅雅 @jojotanhot @丝玄忆记,1
在岩石区的酒吧，喝大了，谢谢@牛筋627 大哥请客，连喝数杯，SO  HIGH~[嘻嘻][嘻嘻][嘻嘻],1
没心没肺。。。[哈哈][哈哈][哈哈],1
[哈哈]@MUMU手作烘焙 咋样，心痒不？,1
好，我将仔细安排，殷勤作陪。[哈哈]//@查理周:回复@游兵散勇:[嘻嘻]高温天过了就组织[嘻嘻] //@游兵散勇:当然欢迎。将要求告知我，我去安排。 //@查理周:我们组织学员来参观金山农民画，同时给?泾写生欢迎不[呵呵] //@游兵散勇:新手不怯。[嘻嘻],1
[哈哈]//@长了腿的狗尾巴草: @Nikki南芳 姐姐是这样么。？,1
这就是嘬死的表现//@徐德亮：一定要转！这才是有钱人呢。明儿人家就能拿一亿把天安门买下来，你们敢不信？//@张德武先生：[哈哈] //@老北京网掌柜：中国之最傻逼的游客！有钱了不起？我看你就是一个孙子！,1
"[嘻嘻]都是家常菜,有家的味道//@滇剧传习馆张雄:[馋嘴]",1
终于装上了那四颗大牙，用满嘴的牙吃了一餐饭[害羞]距离上一次已经快谁5年了。这感觉熟悉又陌生，我还需要适应（总觉得嘴里块口香糖[汗]）来吧小牙们，让我们做朋友[哈哈],1
[熊猫][熊猫]//@999道私房菜: 好可爱~[爱你],1
 @大憨嘟嘟 @米米小西瓜 @小鱼儿52谁 ??去[嘻嘻],1
好吧，我再努力睡会，同学们，过会见[嘻嘻],1
[嘻嘻]//@一鳞Rain: 天啊，这是什么牌子的吸尘器？,1
#Lumia 谁020# 原本是来成都参加车展开幕式的！好家伙这一天被4家知名餐厅请来品尝特色美食！吃的我啊！[偷笑] 总结：最好吃的还要属道地的 @水碾河刘老大串串香 27年的味道不是盖的！太好吃了！[鼓掌][赞],1
[嘻嘻] //@敬一丹:转发微博,1
沟里耍安逸了回家后油爆爆的生活啊～[嘻嘻],1
#理想在上面，现实在下面#理想与现实究竟差多远？或许只是用指尖滑动鼠标那短短一瞬间的距离~[可爱],1
"哼,知道你们自驾去了。苦行死你们![嘻嘻]我在文艺青年挚爱之地。",1
生日快乐[爱你] //@Daniel_Sig:萌//@Ms?_Stella: [飞个吻] @朱皓毅 老大生日快乐~！！！,1
这妹子太有潜质了，第一次做皮冻就很成功，要赞一下[哈哈][赞][赞],1
太美啦~我在外太空[哈哈],1
[good][good][赞][赞] //@达晓呆Daphne:[鼓掌][鼓掌][鼓掌][耶][耶],1
北京站?[鼓掌]久?了,1
现在孩子都喜欢叫果果，@唐宁小怪 的孩子叫唐果果。凑个热闹，我有了孩子就叫夏果果[嘻嘻],1
#我家的泰迪# 棕色的皮肤，酷酷的眼神，这就是偶滴泰迪熊。这小姿势还算悠闲吧。[嘻嘻]@高小包子 @我是N7的叶子 @可爱多多饭一锅 @北京市百货大楼,1
还有我的生日派对！[鼓掌][蛋糕][音乐][心],1
回复@水和田007:在芳村茶叶市场里面一间叫做“荷香居”的平民餐厅，没有空调，只有风扇，围绕池塘而建，夏季对着满池荷花，全部用荔枝果木烧鸡烧鹅，不少传统小菜，天天爆满！//@水和田007:在边度食呀！彭总[哈哈],1
[哈哈][哈哈] 聪明人。要男的遇上了咋办？总不能[偷笑]//@CRI帅熊熊:@雪纳咪 @羊小兽_七格格 @叮叮当当猫和麻麻 @Mask??-兜纸 @慧慧猫的地盘 @kelly-呼粘九妙糖糖娘是腐女 @?公主_MioYaO @天蝎飞咪 好办法！！//@孕事: 介个无敌了。。。。,1
[嘻嘻]//@原来鱼: 真心示人伤不起，一概莫言是正途。[嘻嘻],1
已经办了离婚的咋整？//@樊德安: 但愿是真的，我得烧柱香[蜡烛]//@侯宁: 华容道。//@余英: 多小的道？羊肠小道！[哈哈],1
港澳台新加坡人口爆棚了吗？他们都是中国人没计划生育… //@智谷的吴扬文:赖活文明盛大空前[哈哈] 谁又不是赖活以为牛逼呢？春晚则是这一文明的快乐并痛苦的顶点了。 //@杜猛:＜好死不如赖活着＞  //@红尘中的白:中国人信一句话：好死不如赖活着。所以我们有了十三亿人口，这还是计划生育执行了三十多年,1
"选个好老婆对一个男人及家庭是多么的重要,反之选老公也一样。@王利芬:回复@帕吕德:选人，对的，公司要选人错了，错一个时期，老婆选错了，错了子孙万代[哈哈]结婚须需慎重，生子要思量！ //@帕吕德:一个优秀的家族至少屹立百年，全靠人把文化传承下去。人都选不对，啥都完了。找个好女人当老婆必须的。",1
[嘻嘻][哈哈][爱你][晕][泪][馋嘴],1
[嘻嘻]A组:波兰，B组:荷兰，C组:爱尔兰，D组:英格兰:兰你妹，老子叫不列颠…乌克兰:卧槽…[哈哈],1
回复@汐夏misaki: ?持ちいい [嘻嘻] //@汐夏misaki:回复@苏州环秀晓筑官方微博:哦哈哟，床很软，好舒服哦??[太阳][太阳],1
半夜三更夸环球时报，这是怎样一种境界啊。 //@Maiestas:@窗窗的热奶茶  air marshal 爱环球时报 //@罗永浩可爱多:[哈哈],1
#M手机随手拍#收留我的小伙伴来自五湖四海，每天都在快乐的生活，有人又去旅行啦！我能说，有好玩刺激的活动，请一定要带上我！你们真的可以随意感受下满满的正能量[鼓掌]@收留我shou65 @留友大本营 ,1
@hola汆淼淼   //@戴昆:请汇款时备注清楚您的名字或者您希望出现的字句，俺们尽力满足。此活动持续两周，请亲朋好友和关心的盆友们传播。@赵虎微博 @谢海涛ht @赵雪松 [嘻嘻],1
这老头儿[哈哈]@冬至同学 @黄大,1
小情调[鼓掌],1
北京小伙伴紧随其后，这个冬天熊孩子倍感温暖，谢谢大家对歌诗达熊孩子的厚爱！[太开心],1
#我发浴室，你猜酒店#各位酒店控，边泡澡边看海的节奏，你们跟得上吗？[哈哈][嘻嘻][哈哈]P.S.十一月快乐[爱你],1
//@资深小医生: [哈哈][哈哈][哈哈] //@随便也随便: 牛屎味？,1
//@新西兰旅游局: 这样开阔的流动的美景是哪儿呢？[思考][疑问]感谢@七号情报员 分享，给正自算新西兰自驾的朋友提供个参考路线呗！[嘻嘻],1
和男人们一起坚挺的存在着，节日快乐[哈哈] 我在这里:http://t.cn/zlnVmzo,1
[哈哈]//@深圳老酒: 半夜笑醒！,1
雷雨交加的夜，最适合好好睡上一大觉了[可爱]各位帅哥美女晚安喽[爱你]无论好事坏事、公事私事都明儿个再议啦[酷]古德奈特[害羞] [心][心][心][心][心][心][心][心][心][心][心][心][心][心][心][心][心][心][心][心],1
太帅了！！！！[笑哈哈]//@胡门太极娃: 神马情况？[哈哈],1
@赵小溪 亲爱的，导演！生日快乐[爱你][爱你][爱你][太阳][太阳][蛋糕][蛋糕]希望我们的电影《咒丝》票房大大的好啊！ 我在:http://t.cn/zHFDCaR,1
#京东票务#演出票终于到了，带老妈去完成心愿，感激@BenZhao- 的亲情赞助[爱你]！@京东票务频道 很给力！,1
#中国梦想秀#花絮照一张！！！一起和梦想大使@周立波 波波老师[耶]一个吧，今晚2谁:谁0分继续梦想照亮现实的节奏，小伙伴们不要错过喔~[鼓掌][抱抱][亲亲],1
扩个散 //@王晓枫:这个话题完全可以做个广泛征集，对我们来说，就是vs最惦记的男人了//@懒人业余餐厅: 求扩散[亲亲]#最后一餐饭VS最惦记的女人# 本周三（5号），老店厨房灶具改造，中午不营业晚餐正常营业。安贞店预订电话56244977！//@王晓枫: 做《天下美食》时很是向一众朋友热烈推荐,1
一起看。[哈哈] //@李智勇:回复@周喜悦:看！ //@周喜悦:如果无意听到男朋友跟自己认识前与别的女人录的AV怎么办,1
摘草莓[嘻嘻][嘻嘻]看看远方网新出的摘草莓攻略吧,1
好地方[哈哈],1
客服已经告知司机，并表达了您的歉意。我们的客服稍后也会回访您[可爱],1
[给力]//@诗人潘婷:牛逼！//@冰克尔: [群???]//@野天化石: [哈哈],1
人生能有多少个一起二的朋友，要好好珍惜哦[爱你],1
[赞]//@5yue武悦: 感谢大伙儿对我们@TimeOut北京 出品《北京秘境》一书的如此厚爱和大力支持！[嘻嘻],1
哈哈，真帅！[哈哈],1
这个组合名太有创意啦《皇华菜》//@黄记煌-黄耕:@盛博 @熊丽电台 @戴艺 来看京城[黄花菜]组合[哈哈][哈哈],1
大隐闹市地@正益德 ，满屋陈列进口洋酒，暖暖阳光照，红酒还有星巴克咖啡，是不是要醉啦[哈哈]@多晶生活网 @好木望夏 @前方有大路 @辛福兵,1
[哈哈] //@smartnale:@Tina_YangJQ @太Rita @邱小显要当辣妈,1
风晴双心团聚！[哈哈],1
新婚大餐[爱你] 我在#普罗旺斯# http://t.cn/zjc7D谁w,1
[带着微博去旅行] //@户外杂志:[嘻嘻],1
谢谢那个把我掉的钱还给我，喊了好几声还被我无视了的哥们儿啊，还是好人多啊，太感动了，吼吼[鼓掌][鼓掌][鼓掌],1
明天就7号了大家抓紧时间啊[嘻嘻][嘻嘻][嘻嘻]//@狮子座常艺博:聘个女朋友，有没有啊[嘻嘻][嘻嘻][嘻嘻],1
带着笑脸的甜食不可辜负!~满满的治愈能量[爱你][嘻嘻],1
哈哈[嘻嘻][哈哈],1
#法兰克福# villa kennedy 我们2大2小住两套房太巨大啦，可以玩捉迷藏了[嘻嘻] 小朋友有好多礼物还有酒吧MOCKTAIL券，早上有卡通书代替报纸，好好玩哦！treat them like a real man! 我在:http://t.cn/zQRJJ3r,1
累拉休息会[鼓掌][鼓掌],1
#百名达人游津城# 今天一队人来到@天津海昌极地海洋世界 好多极地动物，企鹅、北极熊等等，对里小朋友玩的很开心，大朋友纷纷卖萌和企鹅较劲，看看 谁更萌 [哈哈] @新浪天津 @新浪天津旅游 ,1
回复@南瓜Cindy20谁2:应该没有吧[哈哈][哈哈]//@南瓜Cindy20谁2:昨天去吃，边吃边思考人生[哈哈]思来想去思考的结果是：那些说黄太吉煎饼不好吃的人小时候吃过煎饼吗[偷笑][偷笑],1
[害羞][害羞]这个~~ 你们懂的！[嘻嘻],1
[鼓掌][爱你]  谁能做[偷笑]到 谁留言//@DIY实用手册:去哪里找这样的男人[可怜],1
想要的童鞋请举手~[嘻嘻] 我会从举手的童鞋中选出一位关注偶的台湾旅程最积极的热心粉丝一名，送猫咪一只，表情任选[做鬼脸] [亲亲],1
"Calvin Klein Collection 是Calvin Klein 系列中最顶级品牌，其优雅高贵及简洁奢华的格调, 为旗下的其他品牌定立了个性[爱你]【私享穿衣顾问微信：FashionTalent33 】",1
"这么贴心的礼物, 谢谢来自Laundry的新婚祝福~~~ 今晚是我们婚礼后第一次同台表演, 这件红色的礼服也来自@laundrybyshellisegal [爱你]",1
排排座[嘻嘻][嘻嘻][嘻嘻],1
爷爷每天都要看一遍最精彩的舞蹈。[哈哈],1
恭喜！小编和小编的小伙伴都很满意~亲啥时候来取礼品提前联系小编哟！//@罗宾s凯: 偷偷告诉你们[嘘][嘘]，这么便宜的五星级酒店北京少有！[抱抱][抱抱] //@罗宾s凯: 当然是真的啦，而且我还能说地理位置超级好吗？ //@首都大酒店官方微博: 还真是哎！小编考虑下说实话是不是应该有多重好礼呢？[阴险],1
哥也爬上来了[嘻嘻][嘻嘻],1
哈哈~我这身形好像悟空~[哈哈]//@邢岷山: 这太2了[偷笑]，我看着整个儿一个罗锅啊[嘻嘻]还是张潮配的好，那小身材和他很像啊[哈哈],1
回复@景峰mono:修正：春天木旺缺金[汗] //@景峰mono:春天系缺金要补金！何来金旺[嘻嘻] //@大嘴米高:春天金（肺）旺，此物治肺[good][good][赞],1
[抱抱][鼓掌][鼓掌][鼓掌]//@一麻一辣: 佳木斯的第二期活动即将上线了哦，亲们，吃个痛快//@我叫闫影: 转发微博,1
 @胡聪都有人抢 [嘻嘻] //@张晨初艺术空间:[嘻嘻]//@梦真Cherry: 学小语种微笑转→_→//@福小清:学广告的压力略大@x@//@晋江香小陌:哈哈哈笑死了！//@吴沉水: 哈哈哈//@张晨初艺术空间: 学艺术专业的真是千军万马过独木桥![嘻嘻]一笑！//@后来我困了: //@的哥中的战斗哥:[嘻嘻],1
[耶]//@北京贝尔特酒店: Thanks for recommendation[可爱]//@the_beijinger: Lemonade from @北京贝尔特酒店,1
十八贡！有新意！[爱你][鼓掌]//@蚝爷:#Found最理想的年货# 最好的年货就是我们的蚝！,1
背景好干净呀！//@王彦军WYJ: [鼓掌],1
[吃惊]//@曹增辉: [吃惊]//@来去之间: [吃惊] //@财经网: 【夜惊】腾讯为唐英年竞选香港特首提供文案支持[吃惊][哈哈],1
 @林家小妹 明晚带你吃冻豆腐鸡…[围观]包你满意啊！绝对越吃越吃越苗条呢…放心吧！[嘻嘻][哈哈] http://t.cn/zOboW2o,1
逗死 个例吧//@欢喜木: //@郑大果果果: 天下带腿的除了桌子都吃[哈哈] //@笑多了会怀孕:老外含泪诉说娶中国太太的下场！,1
成功是一个犯众怒的过程[爱你],1
狂欢开始…[鼓掌][鼓掌],1
[鼓掌]@悦榕庄BanyanTree,1
[偷笑] //@港城环保卫士:[哈哈][哈哈]@快乐小猪乐开怀 @岚山环境 @自由又贪玩 @李小雪谁2谁7 @那些清亮的日子 @陆琪 @龙啸六天 @朝霞之阳@ MDJ78谁,1
[鼓掌]//@边边小猫: @小予CAT,1
[good][good][good] //@蔡国平导演:别急，苍老师为@中国茶房8六本木店 特别写了祝福哦，明天送给你们吧。 //@马剑是 谁:什么时候来六本木呀？[围观][围观][围观] //@中国茶房8: 谁呀？[哈哈][哈哈][哈哈][偷笑][偷笑][偷笑] //@蔡国平导演:苍老师夸@中国茶房8 菜不但好吃，服务员也漂亮哦 //@中国茶房8新,1
[可爱]来回味一下吧。不过和印象里的课文还是有不少差别的。,1
#畅游山水#【东莞-粤晖园】这里蕴含着清雅别致的岭南古建筑风格，掩映于青翠欲滴的古树名木之间，曲径通幽，步移景异。一条条清凌凌的小河在园中回环萦流，将园内各景点串联起来，水随园转，园因水活。亲，来粤晖园，品鉴岭南文化艺术，探寻你我的岭南文化渊源，展开一次喜悦的文化之旅吧~[太开心] ,1
回复@破名想了一整天:昨晚的枕边人是80后，的确很年轻，而且还是个美女，我又占不了什么便宜，有啥值不值的哦[哈哈][偷笑] //@破名想了一整天:枕边那个还年轻，也值了噻[哈哈],1
倒数两天，年度最盛大的帆船季即将在汉密尔顿岛登场！ 刚好正值鲸鱼群正例行一年一度的迁徙，前往寒冷的南极水域 汉密尔顿岛正是这些号称地球目前最大生物的可爱?伙们必经的迁徙路线之一 快来汉密尔顿岛一睹他们的风采吧！[鼓掌],1
@一凡Alex [嘻嘻] ,1
糖糖也就那次比较腼腆的矜持在角落，之后嘛，你们懂的！[兔子][兔子]寻找乌镇记忆、回味在乌镇曾有的朋友、曾在台客栈徘徊的身影！欢迎大家狂发在乌镇台客栈的各种记忆！[兔子][兔子][兔子][兔子][兔子] //@半糖了:必须记得的，那个时候是跟照片上的各位第一次会面。[嘻嘻],1
底线裁判纠正了边线裁判的错误，你犯的错，我来弥补。好有基情[哈哈]//@豪门盛宴: 场上5名裁判，却又一次制造了门线悬案，谈谈你的想法吧,1
【[爱你]亲们，西江美食舫与众不同滴微博二维码来啦】只要用手机扫描一下二维码，就可以关注咱们滴官方微博啦！[太开心][鼓掌]还木有关注西西家滴抓紧时间扫一扫啦，味蕾滴享受，二维码，走你~~~~~~~~~[馋嘴][馋嘴],1
每天都有惊喜！[嘻嘻],1
逛小吃街是吃货最兴奋的项目哇??哪怕再累再热，一到这里立刻欢起来，眼睛立刻亮起来，有木有！[哈哈][哈哈][哈哈] @香港名店坊  我在:http://t.cn/z8h4lqb,1
[哈哈]//@管理主任的副主任: [懒得理你]你有正经的说吗,1
皮脆，肉香，味好~[爱你],1
#天天向上#：【有奖竞猜】大宝@向能lion 的野蛮女友是什么职业？[思考]第一个答对的朋友，将获得本宫赠送的大宝SOD蜜一瓶和绝味鸭脖一袋！[围观][哈哈][威武],1
哇哦[亲亲]//@?小拉?太: 块给我传纸条吧~我也当回爱神[耶,1
看上去很美。但也许尽头是一个“牛粪有的是”的地方呢~~抱歉，偶煞大家的风景了，各位请继续美好~~//@出版人宁宁: 千万别回到现实，看着挺好，那是后期的美化。真到了那里，你会鼻涕一把，泪一把。别管我没提醒啊。//@老范行军: [围观]俺愿意同行。但白兄是个采花大盗[哈哈]，连雪花都不会放过的，我担,1
多谢鼎力推荐[可爱]倒履相迎贵宾临门～//@屡屡仔: 强烈推荐大家以后来上海住世茂皇家艾美，什么都方便，包括打车,1
自古英雄出襄阳，牛杂面辣的那个故事长~~[哈哈],1
#早安# 我渴望能见你一面，但请你记得，我不会开口要求见你。这不是因为骄傲，你知道我在你面前毫无骄傲可言，而是因为，唯有你也想见我的时候，我们的见面才有意义。――西蒙娜?德?波伏娃 [可爱],1
这是我败的战利品！在泰国就看上的木刻女像，貌似在说：＂撒哇滴卡！＂[呵呵]一对睡着的男女对娃，替我睡觉吧，一进门看见他们你就会顿生安逸感[睡觉]还有我在淘宝喵了很久、总是忘记买的台湾汉方养生壶[咖啡]我已经炖上大枣和枸杞了，哦还有景德镇的荷花香座[可爱],1
回复@李小?:眼花了[晕] 买本谁月摄影旅游 里面有我的揭秘[酷] //@李小?: @播放WBF [嘻嘻] //@宿命不应是轮回:@Memorise_emanon :这是@李小? 拍的吗？,1
回复@-大乾-:这么晚我打 不和谐~还是你来！ //@-大乾-:回复@奔ing品番:哈哈，我打他不接的，还是表姐打吧，表姐魅力大[嘻嘻] //@奔ing品番:进球时勒夫的小动作太多了 默克尔也很Q~,1
漂漂花花[爱心传递]@媒体人文博 神马滴情况？[思考]重要在于匿名送滴[嘻嘻][嘻嘻],1
早就有这个愿望，不知什么时候实现。[鼓掌],1
好吧，有位名人说过，贪心的女人最美丽[偷笑]//@hdtMobile简?: 给我留一打[太开心] //@麦克龙:转起[哈哈] [哈哈] @陈刚jerry @王帅民 @hdtMobile简?,1
心动不如行动[哈哈] //@上海女孩儿:伤不起呀，多么想现在就能吃到呀[泪][泪][泪]都是我爱的[汗][汗],1
[嘻嘻]今晚的party即将开始！,1
回复@这样个情深女子:[吃惊]三十个光棍节。。是该脱光的时候啦！就这次吧！[抱抱] //@这样个情深女子:可能还是得自己过，都第三十个光棍节了，让我情何以堪@twitter被墙 @那些花儿--flowers,1
